"date","calls"
2012-12-11,320
2012-12-10,310
2012-12-09,272
2012-12-08,248
2012-12-07,327
2012-12-06,412
2012-12-05,436
2012-12-04,333
2012-12-03,285
2012-12-02,228
2012-12-01,253
2013-01-31,377
2013-01-30,371
2013-01-29,319
2013-01-28,300
2013-01-27,254
2013-01-26,331
2013-01-25,386
2013-01-24,413
2013-01-23,371
2013-01-22,292
2013-01-21,263
2013-01-20,258
2013-01-19,300
2013-01-18,357
2013-01-17,369
2013-01-16,367
2013-01-15,305
2013-01-14,241
2013-01-13,229
2013-01-12,321
2013-01-11,369
2013-01-10,315
2013-01-09,375
2013-01-08,321
2013-01-07,273
2013-01-06,259
2013-01-05,297
2013-01-04,403
2013-01-03,414
2013-01-02,421
2013-01-01,293
2013-02-28,371
2013-02-27,380
2013-02-26,301
2013-02-25,231
2013-02-24,264
2013-02-23,275
2013-02-22,352
2013-02-21,379
2013-02-20,368
2013-02-19,327
2013-02-18,309
2013-02-17,260
2013-02-16,277
2013-02-15,355
2013-02-14,363
2013-02-13,342
2013-02-12,334
2013-02-11,259
2013-02-10,239
2013-02-09,295
2013-02-08,379
2013-02-07,301
2013-02-06,321
2013-02-05,267
2013-02-04,277
2013-02-03,221
2013-02-02,318
2013-02-01,323
2013-03-31,248
2013-03-30,311
2013-03-29,332
2013-03-28,358
2013-03-27,314
2013-03-26,281
2013-03-25,282
2013-03-24,222
2013-03-23,287
2013-03-22,348
2013-03-21,384
2013-03-20,346
2013-03-19,306
2013-03-18,289
2013-03-17,224
2013-03-16,280
2013-03-15,373
2013-03-14,414
2013-03-13,470
2013-03-12,343
2013-03-11,343
2013-03-10,243
2013-03-09,310
2013-03-08,373
2013-03-07,403
2013-03-06,350
2013-03-05,278
2013-03-04,286
2013-03-03,244
2013-03-02,310
2013-03-01,329
2013-04-30,292
2013-04-29,272
2013-04-28,255
2013-04-27,348
2013-04-26,326
2013-04-25,342
2013-04-24,326
2013-04-23,281
2013-04-22,264
2013-04-21,256
2013-04-20,303
2013-04-19,320
2013-04-18,381
2013-04-17,277
2013-04-16,331
2013-04-15,303
2013-04-14,225
2013-04-13,305
2013-04-12,329
2013-04-11,371
2013-04-10,307
2013-04-09,326
2013-04-08,236
2013-04-07,213
2013-04-06,275
2013-04-05,355
2013-04-04,298
2013-04-03,346
2013-04-02,342
2013-04-01,279
2013-05-31,349
2013-05-30,340
2013-05-29,359
2013-05-28,396
2013-05-27,255
2013-05-26,253
2013-05-25,281
2013-05-24,353
2013-05-23,350
2013-05-22,311
2013-05-21,264
2013-05-20,329
2013-05-19,206
2013-05-18,299
2013-05-17,376
2013-05-16,353
2013-05-15,275
2013-05-14,314
2013-05-13,252
2013-05-12,237
2013-05-11,291
2013-05-10,336
2013-05-09,301
2013-05-08,330
2013-05-07,261
2013-05-06,292
2013-05-05,280
2013-05-04,295
2013-05-03,348
2013-05-02,316
2013-05-01,320
2013-06-30,268
2013-06-29,283
2013-06-28,313
2013-06-27,357
2013-06-26,367
2013-06-25,357
2013-06-24,301
2013-06-23,264
2013-06-22,313
2013-06-21,338
2013-06-20,365
2013-06-19,292
2013-06-18,315
2013-06-17,287
2013-06-16,267
2013-06-15,345
2013-06-14,341
2013-06-13,326
2013-06-12,361
2013-06-11,386
2013-06-10,322
2013-06-09,294
2013-06-08,381
2013-06-07,414
2013-06-06,359
2013-06-05,392
2013-06-04,339
2013-06-03,286
2013-06-02,266
2013-06-01,316
2013-07-31,328
2013-07-30,322
2013-07-29,295
2013-07-28,272
2013-07-27,283
2013-07-26,359
2013-07-25,326
2013-07-24,374
2013-07-23,330
2013-07-22,318
2013-07-21,277
2013-07-20,289
2013-07-19,349
2013-07-18,388
2013-07-17,449
2013-07-16,374
2013-07-15,309
2013-07-14,242
2013-07-13,311
2013-07-12,359
2013-07-11,433
2013-07-10,392
2013-07-09,313
2013-07-08,296
2013-07-07,262
2013-07-06,269
2013-07-05,301
2013-07-04,317
2013-07-03,476
2013-07-02,303
2013-07-01,319
2013-08-31,327
2013-08-30,343
2013-08-29,327
2013-08-28,352
2013-08-27,324
2013-08-26,291
2013-08-25,207
2013-08-24,311
2013-08-23,347
2013-08-22,338
2013-08-21,294
2013-08-20,319
2013-08-19,301
2013-08-18,307
2013-08-17,297
2013-08-16,357
2013-08-15,429
2013-08-14,435
2013-08-13,313
2013-08-12,317
2013-08-11,273
2013-08-10,288
2013-08-09,358
2013-08-08,383
2013-08-07,453
2013-08-06,343
2013-08-05,289
2013-08-04,326
2013-08-03,294
2013-08-02,362
2013-08-01,347
2013-09-30,275
2013-09-29,213
2013-09-28,302
2013-09-27,331
2013-09-26,312
2013-09-25,305
2013-09-24,317
2013-09-23,288
2013-09-22,279
2013-09-21,261
2013-09-20,302
2013-09-19,340
2013-09-18,324
2013-09-17,306
2013-09-16,355
2013-09-15,261
2013-09-14,323
2013-09-13,360
2013-09-12,302
2013-09-11,346
2013-09-10,325
2013-09-09,289
2013-09-08,247
2013-09-07,299
2013-09-06,362
2013-09-05,283
2013-09-04,319
2013-09-03,298
2013-09-02,265
2013-09-01,265
2013-10-31,372
2013-10-30,392
2013-10-29,271
2013-10-28,250
2013-10-27,222
2013-10-26,319
2013-10-25,291
2013-10-24,348
2013-10-23,325
2013-10-22,348
2013-10-21,276
2013-10-20,255
2013-10-19,296
2013-10-18,293
2013-10-17,323
2013-10-16,375
2013-10-15,322
2013-10-14,292
2013-10-13,267
2013-10-12,265
2013-10-11,282
2013-10-10,320
2013-10-09,260
2013-10-08,278
2013-10-07,313
2013-10-06,268
2013-10-05,265
2013-10-04,331
2013-10-03,298
2013-10-02,231
2013-10-01,312
2013-11-30,201
2013-11-29,209
2013-11-28,167
2013-11-27,219
2013-11-26,235
2013-11-25,146
2013-11-24,136
2013-11-23,194
2013-11-22,210
2013-11-21,191
2013-11-20,146
2013-11-19,189
2013-11-18,276
2013-11-17,218
2013-11-16,281
2013-11-15,312
2013-11-14,265
2013-11-13,338
2013-11-12,285
2013-11-11,245
2013-11-10,167
2013-11-09,240
2013-11-08,307
2013-11-07,278
2013-11-06,344
2013-11-05,300
2013-11-04,269
2013-11-03,250
2013-11-02,297
2013-11-01,297
2013-12-31,99
2013-12-30,166
2013-12-29,128
2013-12-28,139
2013-12-27,236
2013-12-26,215
2013-12-25,137
2013-12-24,137
2013-12-23,169
2013-12-22,129
2013-12-21,162
2013-12-20,231
2013-12-19,179
2013-12-18,193
2013-12-17,163
2013-12-16,177
2013-12-15,170
2013-12-14,182
2013-12-13,194
2013-12-12,203
2013-12-11,176
2013-12-10,161
2013-12-09,155
2013-12-08,140
2013-12-07,189
2013-12-06,197
2013-12-05,227
2013-12-04,242
2013-12-03,199
2013-12-02,166
2013-12-01,188
2014-01-31,266
2014-01-30,245
2014-01-29,259
2014-01-28,222
2014-01-27,227
2014-01-26,196
2014-01-25,282
2014-01-24,233
2014-01-23,303
2014-01-22,178
2014-01-21,195
2014-01-20,195
2014-01-19,194
2014-01-18,226
2014-01-17,274
2014-01-16,267
2014-01-15,259
2014-01-14,216
2014-01-13,179
2014-01-12,159
2014-01-11,205
2014-01-10,256
2014-01-09,219
2014-01-08,210
2014-01-07,205
2014-01-06,184
2014-01-05,165
2014-01-04,231
2014-01-03,272
2014-01-02,296
2014-01-01,303
2014-02-28,241
2014-02-27,244
2014-02-26,243
2014-02-25,215
2014-02-24,185
2014-02-23,156
2014-02-22,192
2014-02-21,245
2014-02-20,247
2014-02-19,193
2014-02-18,214
2014-02-17,212
2014-02-16,175
2014-02-15,205
2014-02-14,232
2014-02-13,247
2014-02-12,222
2014-02-11,231
2014-02-10,156
2014-02-09,146
2014-02-08,227
2014-02-07,206
2014-02-06,205
2014-02-05,178
2014-02-04,236
2014-02-03,187
2014-02-02,162
2014-02-01,196
2014-03-31,189
2014-03-30,174
2014-03-29,246
2014-03-28,252
2014-03-27,265
2014-03-26,221
2014-03-25,287
2014-03-24,213
2014-03-23,162
2014-03-22,213
2014-03-21,322
2014-03-20,292
2014-03-19,261
2014-03-18,281
2014-03-17,220
2014-03-16,191
2014-03-15,230
2014-03-14,294
2014-03-13,283
2014-03-12,246
2014-03-11,224
2014-03-10,176
2014-03-09,145
2014-03-08,242
2014-03-07,259
2014-03-06,292
2014-03-05,238
2014-03-04,264
2014-03-03,171
2014-03-02,153
2014-03-01,240
2014-04-30,308
2014-04-29,266
2014-04-28,210
2014-04-27,163
2014-04-26,172
2014-04-25,230
2014-04-24,238
2014-04-23,263
2014-04-22,198
2014-04-21,192
2014-04-20,148
2014-04-19,233
2014-04-18,317
2014-04-17,255
2014-04-16,216
2014-04-15,224
2014-04-14,186
2014-04-13,168
2014-04-12,230
2014-04-11,244
2014-04-10,310
2014-04-09,238
2014-04-08,225
2014-04-07,180
2014-04-06,151
2014-04-05,194
2014-04-04,277
2014-04-03,197
2014-04-02,205
2014-04-01,185
2014-05-31,222
2014-05-30,255
2014-05-29,214
2014-05-28,180
2014-05-27,209
2014-05-26,165
2014-05-25,161
2014-05-24,186
2014-05-23,277
2014-05-22,244
2014-05-21,259
2014-05-20,228
2014-05-19,200
2014-05-18,155
2014-05-17,172
2014-05-16,232
2014-05-15,273
2014-05-14,256
2014-05-13,201
2014-05-12,184
2014-05-11,165
2014-05-10,260
2014-05-09,229
2014-05-08,239
2014-05-07,191
2014-05-06,164
2014-05-05,173
2014-05-04,168
2014-05-03,242
2014-05-02,304
2014-05-01,295
2014-06-30,227
2014-06-29,196
2014-06-28,185
2014-06-27,275
2014-06-26,286
2014-06-25,261
2014-06-24,256
2014-06-23,210
2014-06-22,165
2014-06-21,218
2014-06-20,279
2014-06-19,312
2014-06-18,223
2014-06-17,240
2014-06-16,210
2014-06-15,181
2014-06-14,213
2014-06-13,262
2014-06-12,320
2014-06-11,293
2014-06-10,253
2014-06-09,188
2014-06-08,174
2014-06-07,207
2014-06-06,271
2014-06-05,235
2014-06-04,259
2014-06-03,253
2014-06-02,151
2014-06-01,156
2014-07-31,265
2014-07-30,283
2014-07-29,227
2014-07-28,225
2014-07-27,160
2014-07-26,218
2014-07-25,334
2014-07-24,317
2014-07-23,228
2014-07-22,217
2014-07-21,204
2014-07-20,227
2014-07-19,218
2014-07-18,282
2014-07-17,259
2014-07-16,322
2014-07-15,298
2014-07-14,194
2014-07-13,192
2014-07-12,213
2014-07-11,277
2014-07-10,194
2014-07-09,317
2014-07-08,238
2014-07-07,130
2014-07-06,182
2014-07-05,232
2014-07-04,301
2014-07-03,326
2014-07-02,348
2014-07-01,226
2014-08-31,221
2014-08-30,277
2014-08-29,262
2014-08-28,252
2014-08-27,255
2014-08-26,227
2014-08-25,167
2014-08-24,150
2014-08-23,229
2014-08-22,215
2014-08-21,266
2014-08-20,277
2014-08-19,242
2014-08-18,210
2014-08-17,174
2014-08-16,230
2014-08-15,296
2014-08-14,256
2014-08-13,300
2014-08-12,211
2014-08-11,228
2014-08-10,178
2014-08-09,201
2014-08-08,257
2014-08-07,279
2014-08-06,300
2014-08-05,224
2014-08-04,215
2014-08-03,202
2014-08-02,231
2014-08-01,247
2014-09-30,228
2014-09-29,220
2014-09-28,255
2014-09-27,250
2014-09-26,261
2014-09-25,231
2014-09-24,186
2014-09-23,237
2014-09-22,237
2014-09-21,199
2014-09-20,247
2014-09-19,249
2014-09-18,275
2014-09-17,218
2014-09-16,266
2014-09-15,226
2014-09-14,197
2014-09-13,308
2014-09-12,264
2014-09-11,276
2014-09-10,315
2014-09-09,207
2014-09-08,286
2014-09-07,183
2014-09-06,312
2014-09-05,291
2014-09-04,274
2014-09-03,196
2014-09-02,228
2014-09-01,220
2014-10-31,278
2014-10-30,198
2014-10-29,273
2014-10-28,162
2014-10-27,220
2014-10-26,182
2014-10-25,243
2014-10-24,258
2014-10-23,275
2014-10-22,267
2014-10-21,229
2014-10-20,194
2014-10-19,219
2014-10-18,318
2014-10-17,239
2014-10-16,242
2014-10-15,208
2014-10-14,162
2014-10-13,173
2014-10-12,174
2014-10-11,259
2014-10-10,250
2014-10-09,315
2014-10-08,198
2014-10-07,196
2014-10-06,169
2014-10-05,221
2014-10-04,270
2014-10-03,315
2014-10-02,382
2014-10-01,234
2014-11-30,154
2014-11-29,231
2014-11-28,228
2014-11-27,229
2014-11-26,250
2014-11-25,201
2014-11-24,177
2014-11-23,200
2014-11-22,310
2014-11-21,255
2014-11-20,261
2014-11-19,243
2014-11-18,164
2014-11-17,151
2014-11-16,174
2014-11-15,239
2014-11-14,234
2014-11-13,167
2014-11-12,199
2014-11-11,173
2014-11-10,215
2014-11-09,191
2014-11-08,240
2014-11-07,237
2014-11-06,242
2014-11-05,262
2014-11-04,200
2014-11-03,174
2014-11-02,208
2014-11-01,358
2014-12-31,348
2014-12-30,216
2014-12-29,175
2014-12-28,195
2014-12-27,237
2014-12-26,258
2014-12-25,174
2014-12-24,205
2014-12-23,183
2014-12-22,186
2014-12-21,164
2014-12-20,178
2014-12-19,265
2014-12-18,247
2014-12-17,247
2014-12-16,238
2014-12-15,209
2014-12-14,187
2014-12-13,214
2014-12-12,237
2014-12-11,217
2014-12-10,272
2014-12-09,185
2014-12-08,186
2014-12-07,210
2014-12-06,239
2014-12-05,228
2014-12-04,236
2014-12-03,219
2014-12-02,179
2014-12-01,163
2015-01-31,257
2015-01-30,268
2015-01-29,239
2015-01-28,249
2015-01-27,237
2015-01-26,245
2015-01-25,179
2015-01-24,247
2015-01-23,293
2015-01-22,273
2015-01-21,213
2015-01-20,224
2015-01-19,208
2015-01-18,187
2015-01-17,214
2015-01-16,264
2015-01-15,267
2015-01-14,220
2015-01-13,212
2015-01-12,241
2015-01-11,191
2015-01-10,209
2015-01-09,234
2015-01-08,229
2015-01-07,233
2015-01-06,227
2015-01-05,214
2015-01-04,160
2015-01-03,245
2015-01-02,245
2015-01-01,260
2015-02-28,237
2015-02-27,236
2015-02-26,255
2015-02-25,240
2015-02-24,227
2015-02-23,151
2015-02-22,184
2015-02-21,268
2015-02-20,292
2015-02-19,245
2015-02-18,324
2015-02-17,267
2015-02-16,227
2015-02-15,211
2015-02-14,244
2015-02-13,240
2015-02-12,316
2015-02-11,271
2015-02-10,245
2015-02-09,197
2015-02-08,141
2015-02-07,269
2015-02-06,230
2015-02-05,267
2015-02-04,242
2015-02-03,228
2015-02-02,227
2015-02-01,177
2015-03-31,154
2015-03-30,172
2015-03-29,174
2015-03-28,244
2015-03-27,246
2015-03-26,255
2015-03-25,273
2015-03-24,233
2015-03-23,196
2015-03-22,197
2015-03-21,268
2015-03-20,247
2015-03-19,274
2015-03-18,244
2015-03-17,246
2015-03-16,209
2015-03-15,224
2015-03-14,234
2015-03-13,281
2015-03-12,298
2015-03-11,239
2015-03-10,283
2015-03-09,240
2015-03-08,195
2015-03-07,259
2015-03-06,308
2015-03-05,238
2015-03-04,241
2015-03-03,253
2015-03-02,218
2015-03-01,208
2015-04-30,235
2015-04-29,234
2015-04-28,183
2015-04-27,205
2015-04-26,153
2015-04-25,208
2015-04-24,234
2015-04-23,272
2015-04-22,250
2015-04-21,186
2015-04-20,181
2015-04-19,167
2015-04-18,244
2015-04-17,241
2015-04-16,236
2015-04-15,237
2015-04-14,201
2015-04-13,173
2015-04-12,169
2015-04-11,241
2015-04-10,260
2015-04-09,235
2015-04-08,225
2015-04-07,206
2015-04-06,197
2015-04-05,183
2015-04-04,259
2015-04-03,250
2015-04-02,215
2015-04-01,194
2015-05-31,207
2015-05-30,246
2015-05-29,204
2015-05-28,237
2015-05-27,197
2015-05-26,194
2015-05-25,170
2015-05-24,172
2015-05-23,269
2015-05-22,245
2015-05-21,224
2015-05-20,178
2015-05-19,186
2015-05-18,162
2015-05-17,182
2015-05-16,243
2015-05-15,212
2015-05-14,242
2015-05-13,181
2015-05-12,189
2015-05-11,143
2015-05-10,156
2015-05-09,206
2015-05-08,273
2015-05-07,236
2015-05-06,183
2015-05-05,175
2015-05-04,194
2015-05-03,147
2015-05-02,211
2015-05-01,233
2015-06-30,197
2015-06-29,165
2015-06-28,190
2015-06-27,230
2015-06-26,295
2015-06-25,241
2015-06-24,220
2015-06-23,200
2015-06-22,174
2015-06-21,136
2015-06-20,188
2015-06-19,220
2015-06-18,242
2015-06-17,241
2015-06-16,245
2015-06-15,197
2015-06-14,233
2015-06-13,210
2015-06-12,287
2015-06-11,259
2015-06-10,216
2015-06-09,187
2015-06-08,214
2015-06-07,189
2015-06-06,244
2015-06-05,293
2015-06-04,237
2015-06-03,216
2015-06-02,166
2015-06-01,148
2015-07-31,268
2015-07-30,237
2015-07-29,256
2015-07-28,244
2015-07-27,183
2015-07-26,179
2015-07-25,212
2015-07-24,197
2015-07-23,201
2015-07-22,200
2015-07-21,175
2015-07-20,166
2015-07-19,174
2015-07-18,196
2015-07-17,248
2015-07-16,235
2015-07-15,250
2015-07-14,190
2015-07-13,207
2015-07-12,178
2015-07-11,225
2015-07-10,246
2015-07-09,275
2015-07-08,270
2015-07-07,185
2015-07-06,184
2015-07-05,221
2015-07-04,375
2015-07-03,296
2015-07-02,252
2015-07-01,290
2015-08-31,167
2015-08-30,152
2015-08-29,223
2015-08-28,235
2015-08-27,239
2015-08-26,241
2015-08-25,219
2015-08-24,187
2015-08-23,164
2015-08-22,223
2015-08-21,225
2015-08-20,240
2015-08-19,237
2015-08-18,215
2015-08-17,195
2015-08-16,152
2015-08-15,224
2015-08-14,273
2015-08-13,280
2015-08-12,249
2015-08-11,255
2015-08-10,164
2015-08-09,183
2015-08-08,206
2015-08-07,257
2015-08-06,276
2015-08-05,253
2015-08-04,189
2015-08-03,206
2015-08-02,196
2015-08-01,239
2015-09-30,220
2015-09-29,205
2015-09-28,202
2015-09-27,180
2015-09-26,296
2015-09-25,278
2015-09-24,257
2015-09-23,243
2015-09-22,189
2015-09-21,185
2015-09-20,220
2015-09-19,241
2015-09-18,238
2015-09-17,236
2015-09-16,213
2015-09-15,158
2015-09-14,213
2015-09-13,180
2015-09-12,219
2015-09-11,238
2015-09-10,254
2015-09-09,232
2015-09-08,207
2015-09-07,171
2015-09-06,161
2015-09-05,295
2015-09-04,254
2015-09-03,188
2015-09-02,210
2015-09-01,170
2015-10-31,246
2015-10-30,264
2015-10-29,237
2015-10-28,202
2015-10-27,164
2015-10-26,162
2015-10-25,185
2015-10-24,189
2015-10-23,232
2015-10-22,195
2015-10-21,149
2015-10-20,170
2015-10-19,151
2015-10-18,161
2015-10-17,206
2015-10-16,223
2015-10-15,172
2015-10-14,194
2015-10-13,160
2015-10-12,128
2015-10-11,171
2015-10-10,321
2015-10-09,249
2015-10-08,213
2015-10-07,181
2015-10-06,182
2015-10-05,188
2015-10-04,181
2015-10-03,217
2015-10-02,262
2015-10-01,232
2015-11-30,156
2015-11-29,149
2015-11-28,183
2015-11-27,266
2015-11-26,153
2015-11-25,165
2015-11-24,147
2015-11-23,174
2015-11-22,125
2015-11-21,337
2015-11-20,226
2015-11-19,217
2015-11-18,162
2015-11-17,159
2015-11-16,124
2015-11-15,129
2015-11-14,188
2015-11-13,217
2015-11-12,220
2015-11-11,212
2015-11-10,164
2015-11-09,145
2015-11-08,130
2015-11-07,244
2015-11-06,231
2015-11-05,181
2015-11-04,167
2015-11-03,176
2015-11-02,136
2015-11-01,196
2015-12-31,259
2015-12-30,245
2015-12-29,180
2015-12-28,144
2015-12-27,101
2015-12-26,167
2015-12-25,131
2015-12-24,122
2015-12-23,183
2015-12-22,160
2015-12-21,182
2015-12-20,137
2015-12-19,188
2015-12-18,211
2015-12-17,210
2015-12-16,227
2015-12-15,178
2015-12-14,143
2015-12-13,131
2015-12-12,188
2015-12-11,234
2015-12-10,220
2015-12-09,247
2015-12-08,172
2015-12-07,174
2015-12-06,104
2015-12-05,180
2015-12-04,202
2015-12-03,236
2015-12-02,227
2015-12-01,212
2016-01-31,169
2016-01-30,210
2016-01-29,245
2016-01-28,290
2016-01-27,244
2016-01-26,245
2016-01-25,189
2016-01-24,169
2016-01-23,228
2016-01-22,236
2016-01-21,239
2016-01-20,175
2016-01-19,160
2016-01-18,175
2016-01-17,160
2016-01-16,200
2016-01-15,238
2016-01-14,233
2016-01-13,203
2016-01-12,182
2016-01-11,160
2016-01-10,144
2016-01-09,186
2016-01-08,210
2016-01-07,220
2016-01-06,183
2016-01-05,170
2016-01-04,117
2016-01-03,157
2016-01-02,179
2016-01-01,249
2016-02-29,198
2016-02-28,179
2016-02-27,220
2016-02-26,276
2016-02-25,290
2016-02-24,265
2016-02-23,236
2016-02-22,230
2016-02-21,180
2016-02-20,272
2016-02-19,237
2016-02-18,243
2016-02-17,187
2016-02-16,221
2016-02-15,259
2016-02-14,170
2016-02-13,245
2016-02-12,237
2016-02-11,227
2016-02-10,188
2016-02-09,237
2016-02-08,220
2016-02-07,179
2016-02-06,239
2016-02-05,241
2016-02-04,246
2016-02-03,217
2016-02-02,218
2016-02-01,181
2016-03-31,236
2016-03-30,209
2016-03-29,217
2016-03-28,184
2016-03-27,167
2016-03-26,235
2016-03-25,238
2016-03-24,228
2016-03-23,213
2016-03-22,148
2016-03-21,179
2016-03-20,160
2016-03-19,199
2016-03-18,214
2016-03-17,222
2016-03-16,168
2016-03-15,152
2016-03-14,169
2016-03-13,125
2016-03-12,218
2016-03-11,234
2016-03-10,244
2016-03-09,190
2016-03-08,181
2016-03-07,184
2016-03-06,136
2016-03-05,174
2016-03-04,186
2016-03-03,194
2016-03-02,214
2016-03-01,204
2016-04-30,196
2016-04-29,208
2016-04-28,193
2016-04-27,192
2016-04-26,163
2016-04-25,167
2016-04-24,143
2016-04-23,178
2016-04-22,249
2016-04-21,238
2016-04-20,169
2016-04-19,207
2016-04-18,202
2016-04-17,151
2016-04-16,215
2016-04-15,239
2016-04-14,178
2016-04-13,203
2016-04-12,192
2016-04-11,202
2016-04-10,169
2016-04-09,202
2016-04-08,234
2016-04-07,192
2016-04-06,182
2016-04-05,213
2016-04-04,162
2016-04-03,172
2016-04-02,245
2016-04-01,250
2016-05-31,209
2016-05-30,174
2016-05-29,141
2016-05-28,224
2016-05-27,207
2016-05-26,227
2016-05-25,192
2016-05-24,208
2016-05-23,190
2016-05-22,141
2016-05-21,209
2016-05-20,203
2016-05-19,187
2016-05-18,162
2016-05-17,175
2016-05-16,187
2016-05-15,139
2016-05-14,159
2016-05-13,183
2016-05-12,239
2016-05-11,190
2016-05-10,198
2016-05-09,203
2016-05-08,179
2016-05-07,245
2016-05-06,193
2016-05-05,241
2016-05-04,203
2016-05-03,180
2016-05-02,173
2016-05-01,166
2016-06-30,222
2016-06-29,217
2016-06-28,174
2016-06-27,218
2016-06-26,156
2016-06-25,241
2016-06-24,189
2016-06-23,225
2016-06-22,235
2016-06-21,194
2016-06-20,181
2016-06-19,177
2016-06-18,175
2016-06-17,237
2016-06-16,241
2016-06-15,187
2016-06-14,205
2016-06-13,215
2016-06-12,193
2016-06-11,163
2016-06-10,213
2016-06-09,214
2016-06-08,179
2016-06-07,217
2016-06-06,189
2016-06-05,150
2016-06-04,188
2016-06-03,235
2016-06-02,244
2016-06-01,214
2016-07-31,169
2016-07-30,206
2016-07-29,235
2016-07-28,216
2016-07-27,233
2016-07-26,218
2016-07-25,212
2016-07-24,178
2016-07-23,206
2016-07-22,221
2016-07-21,225
2016-07-20,206
2016-07-19,215
2016-07-18,215
2016-07-17,191
2016-07-16,173
2016-07-15,195
2016-07-14,247
2016-07-13,245
2016-07-12,192
2016-07-11,165
2016-07-10,149
2016-07-09,223
2016-07-08,238
2016-07-07,246
2016-07-06,307
2016-07-05,237
2016-07-04,239
2016-07-03,192
2016-07-02,246
2016-07-01,239
2016-08-31,230
2016-08-30,212
2016-08-29,167
2016-08-28,177
2016-08-27,226
2016-08-26,284
2016-08-25,237
2016-08-24,257
2016-08-23,221
2016-08-22,220
2016-08-21,165
2016-08-20,187
2016-08-19,212
2016-08-18,237
2016-08-17,230
2016-08-16,205
2016-08-15,205
2016-08-14,202
2016-08-13,203
2016-08-12,220
2016-08-11,235
2016-08-10,297
2016-08-09,195
2016-08-08,190
2016-08-07,175
2016-08-06,202
2016-08-05,207
2016-08-04,264
2016-08-03,296
2016-08-02,198
2016-08-01,179
2016-09-30,245
2016-09-29,243
2016-09-28,205
2016-09-27,232
2016-09-26,191
2016-09-25,148
2016-09-24,241
2016-09-23,177
2016-09-22,239
2016-09-21,181
2016-09-20,232
2016-09-19,229
2016-09-18,138
2016-09-17,200
2016-09-16,228
2016-09-15,224
2016-09-14,191
2016-09-13,198
2016-09-12,180
2016-09-11,192
2016-09-10,230
2016-09-09,220
2016-09-08,208
2016-09-07,227
2016-09-06,228
2016-09-05,201
2016-09-04,167
2016-09-03,275
2016-09-02,217
2016-09-01,248
2016-10-31,208
2016-10-30,186
2016-10-29,223
2016-10-28,216
2016-10-27,192
2016-10-26,174
2016-10-25,216
2016-10-24,159
2016-10-23,170
2016-10-22,117
2016-10-21,211
2016-10-20,207
2016-10-19,213
2016-10-18,176
2016-10-17,216
2016-10-16,145
2016-10-15,175
2016-10-14,164
2016-10-13,224
2016-10-12,215
2016-10-11,206
2016-10-10,193
2016-10-09,161
2016-10-08,263
2016-10-07,232
2016-10-06,213
2016-10-05,218
2016-10-04,188
2016-10-03,161
2016-10-02,135
2016-10-01,211
2016-11-30,193
2016-11-29,170
2016-11-28,176
2016-11-27,152
2016-11-26,169
2016-11-25,188
2016-11-24,154
2016-11-23,179
2016-11-22,156
2016-11-21,165
2016-11-20,157
2016-11-19,178
2016-11-18,224
2016-11-17,207
2016-11-16,185
2016-11-15,191
2016-11-14,184
2016-11-13,164
2016-11-12,200
2016-11-11,180
2016-11-10,176
2016-11-09,220
2016-11-08,209
2016-11-07,194
2016-11-06,178
2016-11-05,148
2016-11-04,203
2016-11-03,241
2016-11-02,204
2016-11-01,209
2016-12-31,198
2016-12-30,187
2016-12-29,206
2016-12-28,191
2016-12-27,187
2016-12-26,152
2016-12-25,130
2016-12-24,145
2016-12-23,152
2016-12-22,164
2016-12-21,200
2016-12-20,165
2016-12-19,154
2016-12-18,132
2016-12-17,173
2016-12-16,181
2016-12-15,152
2016-12-14,240
2016-12-13,153
2016-12-12,185
2016-12-11,156
2016-12-10,197
2016-12-09,200
2016-12-08,154
2016-12-07,188
2016-12-06,171
2016-12-05,124
2016-12-04,147
2016-12-03,156
2016-12-02,205
2016-12-01,284
2017-01-31,206
2017-01-30,212
2017-01-29,188
2017-01-28,167
2017-01-27,235
2017-01-26,239
2017-01-25,230
2017-01-24,230
2017-01-23,204
2017-01-22,178
2017-01-21,186
2017-01-20,218
2017-01-19,224
2017-01-18,138
2017-01-17,185
2017-01-16,194
2017-01-15,185
2017-01-14,230
2017-01-13,192
2017-01-12,192
2017-01-11,200
2017-01-10,182
2017-01-09,142
2017-01-08,132
2017-01-07,161
2017-01-06,160
2017-01-05,170
2017-01-04,170
2017-01-03,159
2017-01-02,135
2017-01-01,201
2017-02-28,163
2017-02-27,172
2017-02-26,158
2017-02-25,182
2017-02-24,189
2017-02-23,209
2017-02-22,182
2017-02-21,141
2017-02-20,166
2017-02-19,161
2017-02-18,179
2017-02-17,191
2017-02-16,202
2017-02-15,166
2017-02-14,170
2017-02-13,205
2017-02-12,169
2017-02-11,163
2017-02-10,205
2017-02-09,183
2017-02-08,204
2017-02-07,138
2017-02-06,136
2017-02-05,176
2017-02-04,216
2017-02-03,184
2017-02-02,237
2017-02-01,193
2017-03-31,160
2017-03-30,165
2017-03-29,158
2017-03-28,148
2017-03-27,135
2017-03-26,157
2017-03-25,170
2017-03-24,198
2017-03-23,200
2017-03-22,209
2017-03-21,177
2017-03-20,146
2017-03-19,156
2017-03-18,187
2017-03-17,221
2017-03-16,225
2017-03-15,149
2017-03-14,195
2017-03-13,152
2017-03-12,170
2017-03-11,225
2017-03-10,221
2017-03-09,194
